customerEmail,customerPhone,customerDevice,customerIPAddress,customerBillingAddress,No_Transactions,No_Orders,No_Payments,Fraud,transactionId,orderId,paymentMethodId,paymentMethodRegistrationFailure,paymentMethodType,paymentMethodProvider,transactionAmount,transactionFailed,orderState
ybrown@gmail.com,+32(2)6119524982,nsbh7z6p9hw17qq4mhhh,101.94.37.245,"5154 Fernandez Points Apt. 712
Mcguirehaven, MN 91595",5,4,3,False,syutt7yx,cdt22w,vnrb9adla,0,card,Voyager,46,0,fulfilled
ybrown@gmail.com,+32(2)6119524982,nsbh7z6p9hw17qq4mhhh,101.94.37.245,"5154 Fernandez Points Apt. 712
Mcguirehaven, MN 91595",5,4,3,False,zzg2ywpl,w936ae,4wf6hh0n2,0,card,VISA 16 digit,42,0,fulfilled
ybrown@gmail.com,+32(2)6119524982,nsbh7z6p9hw17qq4mhhh,101.94.37.245,"5154 Fernandez Points Apt. 712
Mcguirehaven, MN 91595",5,4,3,False,0mnx24qs,xsg232,os6ezvnwg,0,card,JCB 16 digit,36,0,failed
ybrown@gmail.com,+32(2)6119524982,nsbh7z6p9hw17qq4mhhh,101.94.37.245,"5154 Fernandez Points Apt. 712
Mcguirehaven, MN 91595",5,4,3,False,2obfozx3,1x9wie,os6ezvnwg,0,card,JCB 16 digit,10,1,fulfilled
ybrown@gmail.com,+32(2)6119524982,nsbh7z6p9hw17qq4mhhh,101.94.37.245,"5154 Fernandez Points Apt. 712
Mcguirehaven, MN 91595",5,4,3,False,jauf6x87,1x9wie,os6ezvnwg,0,card,JCB 16 digit,10,0,fulfilled
vreyes@cruz.info,029-308-3389,dcxumu40bfvtofs61r9c,4169:eb39:d5db:e1ab:b739:6e98:70:4f39,"3120 Horne Vista
Port Emmaview, LA 25479",1,1,1,False,7pupat69,b1t6wl,gw4lq4cuy,0,card,VISA 13 digit,30,0,fulfilled
nicolekelly@hotmail.com,02296551953,26buke7oqcdrk1x78588,242.102.134.32,"Unit 6251 Box 1562
DPO AP 54457-8709",1,1,1,False,fkjd0vf6,qy4n1h,6rli0g8of,0,card,VISA 13 digit,42,0,fulfilled
barronelizabeth@singh.org,867.528.2694x83638,ck37pcnsqa9po9g1euae,130.55.185.234,"8663 Kaitlyn Key
Brittanyview, CT 46389",5,4,2,False,xggmoajo,2r16j4,duk5e3nae,0,card,JCB 16 digit,21,0,fulfilled
barronelizabeth@singh.org,867.528.2694x83638,ck37pcnsqa9po9g1euae,130.55.185.234,"8663 Kaitlyn Key
Brittanyview, CT 46389",5,4,2,False,54mziv51,fs5qr2,duk5e3nae,0,card,JCB 16 digit,16,0,fulfilled
barronelizabeth@singh.org,867.528.2694x83638,ck37pcnsqa9po9g1euae,130.55.185.234,"8663 Kaitlyn Key
Brittanyview, CT 46389",5,4,2,False,v2io6j5q,7p1kg7,iq66wkmk1,0,paypal,Voyager,39,0,fulfilled
barronelizabeth@singh.org,867.528.2694x83638,ck37pcnsqa9po9g1euae,130.55.185.234,"8663 Kaitlyn Key
Brittanyview, CT 46389",5,4,2,False,14s99io7,zrklm8,iq66wkmk1,0,paypal,Voyager,22,1,fulfilled
barronelizabeth@singh.org,867.528.2694x83638,ck37pcnsqa9po9g1euae,130.55.185.234,"8663 Kaitlyn Key
Brittanyview, CT 46389",5,4,2,False,l022kzwv,zrklm8,duk5e3nae,0,card,JCB 16 digit,22,0,fulfilled
phillip89@gmail.com,649-150-0665,jyk9fawabmu0yi4ee69q,2.47.31.110,"2672 Jeffrey Cove
Michaelport, ND 40991-4174",3,3,1,False,hpcl1rqn,m1ivme,0hxz5kbtr,0,card,JCB 15 digit,16,0,pending
phillip89@gmail.com,649-150-0665,jyk9fawabmu0yi4ee69q,2.47.31.110,"2672 Jeffrey Cove
Michaelport, ND 40991-4174",3,3,1,False,i5cw09zr,lbg7xt,0hxz5kbtr,0,card,JCB 15 digit,45,0,fulfilled
phillip89@gmail.com,649-150-0665,jyk9fawabmu0yi4ee69q,2.47.31.110,"2672 Jeffrey Cove
Michaelport, ND 40991-4174",3,3,1,False,5gbtznk4,6fzokb,0hxz5kbtr,0,card,JCB 15 digit,13,0,fulfilled
ugood@mosley.info,869-856-7969,qdrwvtooysq6q0i0asm7,7847:656d:453b:4e2d:8493:82f8:cff:502e,"88979 Jennifer Field Suite 069
Robertchester, CT 26498-8802",2,2,4,True,gpeuthlg,eqaoio,3zzg1etrq,0,card,VISA 13 digit,74,0,fulfilled
ugood@mosley.info,869-856-7969,qdrwvtooysq6q0i0asm7,7847:656d:453b:4e2d:8493:82f8:cff:502e,"88979 Jennifer Field Suite 069
Robertchester, CT 26498-8802",2,2,4,True,6qeucn7v,ye3d01,jcbfj9zj6,0,card,Diners Club / Carte Blanche,67,0,fulfilled
zgraham@yahoo.com,1-469-696-6266,t2ztblzdu5hhzuo5fl6g,114.134.196.43,"4608 Travis Spring
Sarahtown, KS 65613",5,4,3,False,tyhoucmk,4pg8fk,l4w49qskr,0,apple pay,Voyager,42,0,fulfilled
zgraham@yahoo.com,1-469-696-6266,t2ztblzdu5hhzuo5fl6g,114.134.196.43,"4608 Travis Spring
Sarahtown, KS 65613",5,4,3,False,82m0gkqr,0linjx,4lbflweug,0,card,Discover,43,1,fulfilled
zgraham@yahoo.com,1-469-696-6266,t2ztblzdu5hhzuo5fl6g,114.134.196.43,"4608 Travis Spring
Sarahtown, KS 65613",5,4,3,False,cosa5rtj,9khtcz,ougmgyvof,0,card,Maestro,12,0,fulfilled
zgraham@yahoo.com,1-469-696-6266,t2ztblzdu5hhzuo5fl6g,114.134.196.43,"4608 Travis Spring
Sarahtown, KS 65613",5,4,3,False,93wgj32w,3g1bbj,ougmgyvof,0,card,Maestro,11,1,fulfilled
zgraham@yahoo.com,1-469-696-6266,t2ztblzdu5hhzuo5fl6g,114.134.196.43,"4608 Travis Spring
Sarahtown, KS 65613",5,4,3,False,trxn5ehm,3g1bbj,4lbflweug,0,card,Discover,11,0,fulfilled
pchavez@randolph.com,(569)110-7736,ol87wpzs0jpsw13jlyko,acba:ba43:ae87:641c:3009:8355:c6ff:15b9,"3604 Lyons Prairie
Allenbury, WI 26089-9330",1,1,1,False,idhsbo74,iwzplu,3fsaflfv5,0,paypal,Maestro,39,0,fulfilled
marywalker@gmail.com,828-124-3490,kah1gtidszvnkih1lvtd,11.165.157.167,"4025 Rivera Mill
West Justin, UT 11158",4,3,3,True,59di64ja,9wfg0y,6p0e0gdmy,0,card,VISA 16 digit,14,0,fulfilled
marywalker@gmail.com,828-124-3490,kah1gtidszvnkih1lvtd,11.165.157.167,"4025 Rivera Mill
West Justin, UT 11158",4,3,3,True,9fxpqd1e,9wfg0y,dakq3e620,0,card,JCB 16 digit,14,1,fulfilled
marywalker@gmail.com,828-124-3490,kah1gtidszvnkih1lvtd,11.165.157.167,"4025 Rivera Mill
West Justin, UT 11158",4,3,3,True,mpqpuama,f2u6qh,dakq3e620,0,card,JCB 16 digit,35,0,failed
marywalker@gmail.com,828-124-3490,kah1gtidszvnkih1lvtd,11.165.157.167,"4025 Rivera Mill
West Justin, UT 11158",4,3,3,True,v19i5ylc,hw28hx,dakq3e620,0,card,JCB 16 digit,19,0,fulfilled
smithtonya@huffman.org,1-753-714-9977x4456,fd5khwqxgptuyvtl59mp,7243:82ce:52ca:f27b:f116:30c0:f704:59f3,"401 Linda Circles Apt. 670
Raymondton, OH 67056-3087",3,3,1,False,mmxvwcnc,52gvak,1vwiez8vl,0,card,JCB 16 digit,32,0,fulfilled
smithtonya@huffman.org,1-753-714-9977x4456,fd5khwqxgptuyvtl59mp,7243:82ce:52ca:f27b:f116:30c0:f704:59f3,"401 Linda Circles Apt. 670
Raymondton, OH 67056-3087",3,3,1,False,wmqq0rhj,e7i8oe,1vwiez8vl,0,card,JCB 16 digit,35,0,fulfilled
smithtonya@huffman.org,1-753-714-9977x4456,fd5khwqxgptuyvtl59mp,7243:82ce:52ca:f27b:f116:30c0:f704:59f3,"401 Linda Circles Apt. 670
Raymondton, OH 67056-3087",3,3,1,False,qmywqxmq,dcu7qm,1vwiez8vl,0,card,JCB 16 digit,14,0,fulfilled
hamiltonchristopher@yahoo.com,(600)151-8836x7328,c9qyfs1gmssc5ia83wi0,117.6.168.209,"32609 Mark Vista Apt. 688
Huynhstad, MN 06562",2,1,3,False,gnhirhoy,xbxaz7,vwvzodhr2,0,card,JCB 15 digit,39,1,fulfilled
hamiltonchristopher@yahoo.com,(600)151-8836x7328,c9qyfs1gmssc5ia83wi0,117.6.168.209,"32609 Mark Vista Apt. 688
Huynhstad, MN 06562",2,1,3,False,s4fv6dqi,xbxaz7,2syymyhn2,0,card,VISA 16 digit,39,0,fulfilled
amywright@wallace-johnson.com,629.489.3980,n29he2b6a841zcbiw2i9,254.155.117.48,"403 Anna Center Apt. 947
Meganhaven, GA 46627",6,6,1,True,sbuj220x,a98xev,88huac0bv,1,bitcoin,VISA 16 digit,74,0,failed
amywright@wallace-johnson.com,629.489.3980,n29he2b6a841zcbiw2i9,254.155.117.48,"403 Anna Center Apt. 947
Meganhaven, GA 46627",6,6,1,True,lwfud9ou,skhh6n,88huac0bv,1,bitcoin,VISA 16 digit,46,0,failed
amywright@wallace-johnson.com,629.489.3980,n29he2b6a841zcbiw2i9,254.155.117.48,"403 Anna Center Apt. 947
Meganhaven, GA 46627",6,6,1,True,ewy4l0pq,6hb7do,88huac0bv,1,bitcoin,VISA 16 digit,71,1,fulfilled
amywright@wallace-johnson.com,629.489.3980,n29he2b6a841zcbiw2i9,254.155.117.48,"403 Anna Center Apt. 947
Meganhaven, GA 46627",6,6,1,True,bukm9xs4,hd6eyt,88huac0bv,1,bitcoin,VISA 16 digit,45,0,failed
amywright@wallace-johnson.com,629.489.3980,n29he2b6a841zcbiw2i9,254.155.117.48,"403 Anna Center Apt. 947
Meganhaven, GA 46627",6,6,1,True,aus7niea,y942bm,88huac0bv,1,bitcoin,VISA 16 digit,32,0,fulfilled
amywright@wallace-johnson.com,629.489.3980,n29he2b6a841zcbiw2i9,254.155.117.48,"403 Anna Center Apt. 947
Meganhaven, GA 46627",6,6,1,True,1vw81h7t,t8lnr5,88huac0bv,1,bitcoin,VISA 16 digit,44,0,fulfilled
iray@rogers.com,738-700-9649x102,qkkvc35qa3mx8g1t1jr2,4338:887b:3e9b:f16d:7257:2a21:6559:e9a4,"Unit 4843 Box 7401
DPO AP 92304-9120",5,5,5,True,amyaqwxv,1pxm7n,jwnmuewma,0,card,VISA 16 digit,61,0,fulfilled
iray@rogers.com,738-700-9649x102,qkkvc35qa3mx8g1t1jr2,4338:887b:3e9b:f16d:7257:2a21:6559:e9a4,"Unit 4843 Box 7401
DPO AP 92304-9120",5,5,5,True,6wmrhsvw,fdv49s,736fivko4,0,card,Voyager,40,0,fulfilled
iray@rogers.com,738-700-9649x102,qkkvc35qa3mx8g1t1jr2,4338:887b:3e9b:f16d:7257:2a21:6559:e9a4,"Unit 4843 Box 7401
DPO AP 92304-9120",5,5,5,True,76kkztvq,hyopfu,jwnmuewma,0,card,VISA 16 digit,49,0,fulfilled
iray@rogers.com,738-700-9649x102,qkkvc35qa3mx8g1t1jr2,4338:887b:3e9b:f16d:7257:2a21:6559:e9a4,"Unit 4843 Box 7401
DPO AP 92304-9120",5,5,5,True,me89f00o,g9g7pj,j0eyk4wni,0,card,Diners Club / Carte Blanche,46,0,failed
iray@rogers.com,738-700-9649x102,qkkvc35qa3mx8g1t1jr2,4338:887b:3e9b:f16d:7257:2a21:6559:e9a4,"Unit 4843 Box 7401
DPO AP 92304-9120",5,5,5,True,tzys1r4y,r0ufv3,j0eyk4wni,0,card,Diners Club / Carte Blanche,31,0,fulfilled
ctaylor@yahoo.com,1-020-923-6697x8718,uu141ykhyig0cj3s98jr,dda2:66e0:4279:3c1b:ac29:4cbb:5ea3:c26b,"87096 Warren Turnpike
Howellview, WA 74727-2420",8,6,6,True,us3sl1w5,i1lv0z,cf3mkd213,0,card,JCB 16 digit,66,0,fulfilled
ctaylor@yahoo.com,1-020-923-6697x8718,uu141ykhyig0cj3s98jr,dda2:66e0:4279:3c1b:ac29:4cbb:5ea3:c26b,"87096 Warren Turnpike
Howellview, WA 74727-2420",8,6,6,True,fmt8i50f,94aoa8,jjfiirq8l,0,card,JCB 16 digit,70,0,fulfilled
ctaylor@yahoo.com,1-020-923-6697x8718,uu141ykhyig0cj3s98jr,dda2:66e0:4279:3c1b:ac29:4cbb:5ea3:c26b,"87096 Warren Turnpike
Howellview, WA 74727-2420",8,6,6,True,3asqnj9h,lrdgn8,rqtzq4iov,0,card,VISA 16 digit,32,0,fulfilled
ctaylor@yahoo.com,1-020-923-6697x8718,uu141ykhyig0cj3s98jr,dda2:66e0:4279:3c1b:ac29:4cbb:5ea3:c26b,"87096 Warren Turnpike
Howellview, WA 74727-2420",8,6,6,True,sw8vizzn,lrdgn8,xp5bh6v2n,0,card,Maestro,32,1,fulfilled
ctaylor@yahoo.com,1-020-923-6697x8718,uu141ykhyig0cj3s98jr,dda2:66e0:4279:3c1b:ac29:4cbb:5ea3:c26b,"87096 Warren Turnpike
Howellview, WA 74727-2420",8,6,6,True,tnzw0wf9,e0amku,jjfiirq8l,0,card,JCB 16 digit,50,0,fulfilled
ctaylor@yahoo.com,1-020-923-6697x8718,uu141ykhyig0cj3s98jr,dda2:66e0:4279:3c1b:ac29:4cbb:5ea3:c26b,"87096 Warren Turnpike
Howellview, WA 74727-2420",8,6,6,True,22wpoikc,z3tdfo,rqtzq4iov,0,card,VISA 16 digit,38,0,fulfilled
ctaylor@yahoo.com,1-020-923-6697x8718,uu141ykhyig0cj3s98jr,dda2:66e0:4279:3c1b:ac29:4cbb:5ea3:c26b,"87096 Warren Turnpike
Howellview, WA 74727-2420",8,6,6,True,464cuad3,z3tdfo,jjfiirq8l,0,card,JCB 16 digit,38,1,fulfilled
ctaylor@yahoo.com,1-020-923-6697x8718,uu141ykhyig0cj3s98jr,dda2:66e0:4279:3c1b:ac29:4cbb:5ea3:c26b,"87096 Warren Turnpike
Howellview, WA 74727-2420",8,6,6,True,iwr5gm7i,qyqvn4,q96qd8pcw,0,card,American Express,72,0,fulfilled
gomezjohn@yahoo.com,1-333-131-2746x6449,21rpvi89b6uon3c3x8gc,a8da:1d73:a062:6289:e6a6:7bcc:51b2:6dcb,"PSC 1043, Box 1089
APO AA 29395-9131",2,2,1,False,7w0n4z25,lwn8yr,n1ehjoa66,0,card,JCB 15 digit,43,0,pending
gomezjohn@yahoo.com,1-333-131-2746x6449,21rpvi89b6uon3c3x8gc,a8da:1d73:a062:6289:e6a6:7bcc:51b2:6dcb,"PSC 1043, Box 1089
APO AA 29395-9131",2,2,1,False,0h8u9mpm,q9mxer,n1ehjoa66,0,card,JCB 15 digit,16,0,failed
mullenstephanie@yahoo.com,(616)674-0266x776,056bfyj4m7svmdeex8z1,50.190.231.22,"3483 Frank Estate Apt. 466
Thomasburgh, MP 54561-8178",3,3,2,False,lxpd7329,480xpp,rz8r1tr8s,0,paypal,Mastercard,12,0,fulfilled
mullenstephanie@yahoo.com,(616)674-0266x776,056bfyj4m7svmdeex8z1,50.190.231.22,"3483 Frank Estate Apt. 466
Thomasburgh, MP 54561-8178",3,3,2,False,1zhxo5b4,w6jjuq,8ohzdp1ql,0,bitcoin,Diners Club / Carte Blanche,28,0,fulfilled
mullenstephanie@yahoo.com,(616)674-0266x776,056bfyj4m7svmdeex8z1,50.190.231.22,"3483 Frank Estate Apt. 466
Thomasburgh, MP 54561-8178",3,3,2,False,6wvb00ik,5mwl8n,8ohzdp1ql,0,bitcoin,Diners Club / Carte Blanche,17,0,fulfilled
koneal@henderson.biz,059.431.5467x7848,gcfo5uheb9mugbstbjez,85.188.105.126,"056 Megan Trail Suite 355
West Zachary, GU 51278-2318",4,4,1,True,s7kvbnb1,p6xjf3,h6cv0t3ga,0,bitcoin,VISA 16 digit,23,0,fulfilled
koneal@henderson.biz,059.431.5467x7848,gcfo5uheb9mugbstbjez,85.188.105.126,"056 Megan Trail Suite 355
West Zachary, GU 51278-2318",4,4,1,True,htkv5ymx,20hwn4,h6cv0t3ga,0,bitcoin,VISA 16 digit,11,0,fulfilled
koneal@henderson.biz,059.431.5467x7848,gcfo5uheb9mugbstbjez,85.188.105.126,"056 Megan Trail Suite 355
West Zachary, GU 51278-2318",4,4,1,True,7qdnutij,v8qxee,h6cv0t3ga,0,bitcoin,VISA 16 digit,38,0,fulfilled
koneal@henderson.biz,059.431.5467x7848,gcfo5uheb9mugbstbjez,85.188.105.126,"056 Megan Trail Suite 355
West Zachary, GU 51278-2318",4,4,1,True,u2eijqhe,ygu87g,h6cv0t3ga,0,bitcoin,VISA 16 digit,26,0,fulfilled
brianthomas@yahoo.com,04061905118,1djsf7mffce2xhvsf139,219.222.4.152,"9205 Jeremiah Field Suite 815
East Christopher, IA 93399",6,4,1,False,srhoioko,81wxhb,9i0e5d5ex,0,card,JCB 16 digit,46,0,fulfilled
brianthomas@yahoo.com,04061905118,1djsf7mffce2xhvsf139,219.222.4.152,"9205 Jeremiah Field Suite 815
East Christopher, IA 93399",6,4,1,False,sdx47g08,3e8psz,9i0e5d5ex,0,card,JCB 16 digit,24,0,fulfilled
brianthomas@yahoo.com,04061905118,1djsf7mffce2xhvsf139,219.222.4.152,"9205 Jeremiah Field Suite 815
East Christopher, IA 93399",6,4,1,False,7d74oyac,3vp1ao,9i0e5d5ex,0,card,JCB 16 digit,39,1,pending
brianthomas@yahoo.com,04061905118,1djsf7mffce2xhvsf139,219.222.4.152,"9205 Jeremiah Field Suite 815
East Christopher, IA 93399",6,4,1,False,7kx1329q,3vp1ao,9i0e5d5ex,0,card,JCB 16 digit,39,1,pending
brianthomas@yahoo.com,04061905118,1djsf7mffce2xhvsf139,219.222.4.152,"9205 Jeremiah Field Suite 815
East Christopher, IA 93399",6,4,1,False,we3p9buz,3vp1ao,9i0e5d5ex,0,card,JCB 16 digit,39,0,pending
brianthomas@yahoo.com,04061905118,1djsf7mffce2xhvsf139,219.222.4.152,"9205 Jeremiah Field Suite 815
East Christopher, IA 93399",6,4,1,False,k8k2d6kb,wyeexx,9i0e5d5ex,0,card,JCB 16 digit,49,0,fulfilled
oaguirre@hotmail.com,1-856-006-5150,cvtpgtclxkvcwvr16cyd,ae37:8e14:bfc1:43c4:7dde:7b9e:ca7f:4721,"719 Jeremy Flat Apt. 914
Alexanderport, IA 97423-7424",1,1,4,True,5s2j37z0,9lj87e,0d9jd80l2,0,apple pay,Voyager,47,0,fulfilled
joshua00@hotmail.com,+96(0)1872091077,y04p9bz3r8dmmcpqxgzm,a06a:af58:8d50:fe02:b3b5:a1d2:9251:9dec,"44361 Amy Curve
South Erictown, MN 32004",5,4,2,False,7dmekh44,yimubh,29bqx7jkh,0,paypal,JCB 16 digit,11,0,fulfilled
joshua00@hotmail.com,+96(0)1872091077,y04p9bz3r8dmmcpqxgzm,a06a:af58:8d50:fe02:b3b5:a1d2:9251:9dec,"44361 Amy Curve
South Erictown, MN 32004",5,4,2,False,rh1bddbi,jjuevb,29bqx7jkh,0,paypal,JCB 16 digit,47,0,failed
joshua00@hotmail.com,+96(0)1872091077,y04p9bz3r8dmmcpqxgzm,a06a:af58:8d50:fe02:b3b5:a1d2:9251:9dec,"44361 Amy Curve
South Erictown, MN 32004",5,4,2,False,ys8gd1yz,jjuevb,29bqx7jkh,0,paypal,JCB 16 digit,47,1,failed
joshua00@hotmail.com,+96(0)1872091077,y04p9bz3r8dmmcpqxgzm,a06a:af58:8d50:fe02:b3b5:a1d2:9251:9dec,"44361 Amy Curve
South Erictown, MN 32004",5,4,2,False,6x8h7znc,moxei5,29bqx7jkh,0,paypal,JCB 16 digit,24,0,fulfilled
joshua00@hotmail.com,+96(0)1872091077,y04p9bz3r8dmmcpqxgzm,a06a:af58:8d50:fe02:b3b5:a1d2:9251:9dec,"44361 Amy Curve
South Erictown, MN 32004",5,4,2,False,miiyptdl,pupkd9,29bqx7jkh,0,paypal,JCB 16 digit,48,0,fulfilled
veronica42@stokes.com,111.180.1112x63480,s9jcp2b4ojffrdp99g95,f6b0:e228:1624:ac40:2b2e:e2d2:ff04:90ac,"51448 Robert Flat Suite 980
Williamsmouth, FL 67487-5651",1,1,1,False,6dwhx2bc,5m0otl,bdsvwrzwf,0,card,Mastercard,33,0,fulfilled
cindydeleon@yahoo.com,01524024300,jy8lgca2hto8r58zw5oo,2ebe:381c:151a:9df5:65f5:808f:103d:d128,"USNS Ramos
FPO AE 16248",4,1,2,False,5ndeff4q,fng05a,vaf2bri7z,0,card,JCB 15 digit,14,1,fulfilled
cindydeleon@yahoo.com,01524024300,jy8lgca2hto8r58zw5oo,2ebe:381c:151a:9df5:65f5:808f:103d:d128,"USNS Ramos
FPO AE 16248",4,1,2,False,efvuhjx7,fng05a,vaf2bri7z,0,card,JCB 15 digit,14,0,fulfilled
cindydeleon@yahoo.com,01524024300,jy8lgca2hto8r58zw5oo,2ebe:381c:151a:9df5:65f5:808f:103d:d128,"USNS Ramos
FPO AE 16248",4,1,2,False,exdzrfbl,fng05a,i06wwil9n,0,card,Diners Club / Carte Blanche,14,1,fulfilled
cindydeleon@yahoo.com,01524024300,jy8lgca2hto8r58zw5oo,2ebe:381c:151a:9df5:65f5:808f:103d:d128,"USNS Ramos
FPO AE 16248",4,1,2,False,n78bpcgi,fng05a,vaf2bri7z,0,card,JCB 15 digit,14,1,fulfilled
johnlowery@gmail.com,1-143-059-1833,tyijaify2hqadwslejyr,e4c:fb48:8ee2:9819:6ae8:8d3f:3b6a:a788,"518 Wood Mews Apt. 970
Dillonstad, NE 43317-3945",0,0,0,True,300mewnx,kanub7,8xex97krx,0,card,VISA 16 digit,65,0,fulfilled
johnlowery@gmail.com,1-143-059-1833,tyijaify2hqadwslejyr,e4c:fb48:8ee2:9819:6ae8:8d3f:3b6a:a788,"518 Wood Mews Apt. 970
Dillonstad, NE 43317-3945",0,0,0,True,cfoevtai,kanub7,yxsf33ipw,0,bitcoin,Voyager,65,1,fulfilled
johnlowery@gmail.com,1-143-059-1833,tyijaify2hqadwslejyr,e4c:fb48:8ee2:9819:6ae8:8d3f:3b6a:a788,"518 Wood Mews Apt. 970
Dillonstad, NE 43317-3945",0,0,0,True,kg0emdbe,605pbl,yxsf33ipw,0,bitcoin,Voyager,36,0,failed
johnlowery@gmail.com,1-143-059-1833,tyijaify2hqadwslejyr,e4c:fb48:8ee2:9819:6ae8:8d3f:3b6a:a788,"518 Wood Mews Apt. 970
Dillonstad, NE 43317-3945",0,0,0,True,crwqqfpi,7fs5td,yxsf33ipw,0,bitcoin,Voyager,68,0,fulfilled
johnlowery@gmail.com,1-143-059-1833,tyijaify2hqadwslejyr,e4c:fb48:8ee2:9819:6ae8:8d3f:3b6a:a788,"518 Wood Mews Apt. 970
Dillonstad, NE 43317-3945",0,0,0,True,u2xbyl92,ccuh4k,8xex97krx,0,card,VISA 16 digit,74,1,fulfilled
johnlowery@gmail.com,1-143-059-1833,tyijaify2hqadwslejyr,e4c:fb48:8ee2:9819:6ae8:8d3f:3b6a:a788,"518 Wood Mews Apt. 970
Dillonstad, NE 43317-3945",0,0,0,True,c5w6btep,lajvhn,8xex97krx,0,card,VISA 16 digit,55,0,fulfilled
johnlowery@gmail.com,1-143-059-1833,tyijaify2hqadwslejyr,e4c:fb48:8ee2:9819:6ae8:8d3f:3b6a:a788,"518 Wood Mews Apt. 970
Dillonstad, NE 43317-3945",0,0,0,True,7sdl8reg,kr2w5f,tfff8yjzo,0,card,American Express,32,0,failed
johnlowery@gmail.com,1-143-059-1833,tyijaify2hqadwslejyr,e4c:fb48:8ee2:9819:6ae8:8d3f:3b6a:a788,"518 Wood Mews Apt. 970
Dillonstad, NE 43317-3945",0,0,0,True,i25dewqi,kr2w5f,tfff8yjzo,0,card,American Express,32,1,failed
johnlowery@gmail.com,1-143-059-1833,tyijaify2hqadwslejyr,e4c:fb48:8ee2:9819:6ae8:8d3f:3b6a:a788,"518 Wood Mews Apt. 970
Dillonstad, NE 43317-3945",0,0,0,True,bpvdqkr7,4x7vmr,tfff8yjzo,0,card,American Express,21,0,fulfilled
johnlowery@gmail.com,1-143-059-1833,tyijaify2hqadwslejyr,e4c:fb48:8ee2:9819:6ae8:8d3f:3b6a:a788,"518 Wood Mews Apt. 970
Dillonstad, NE 43317-3945",0,0,0,True,qenelvvf,3ougge,opyep1aoj,0,card,VISA 16 digit,11,1,fulfilled
johnlowery@gmail.com,1-143-059-1833,tyijaify2hqadwslejyr,e4c:fb48:8ee2:9819:6ae8:8d3f:3b6a:a788,"518 Wood Mews Apt. 970
Dillonstad, NE 43317-3945",0,0,0,True,w5wkltds,3ougge,opyep1aoj,0,card,VISA 16 digit,11,0,fulfilled
johnlowery@gmail.com,1-143-059-1833,tyijaify2hqadwslejyr,e4c:fb48:8ee2:9819:6ae8:8d3f:3b6a:a788,"518 Wood Mews Apt. 970
Dillonstad, NE 43317-3945",0,0,0,True,m0vig74t,6p7c0x,opyep1aoj,0,card,VISA 16 digit,42,0,fulfilled
johnlowery@gmail.com,1-143-059-1833,tyijaify2hqadwslejyr,e4c:fb48:8ee2:9819:6ae8:8d3f:3b6a:a788,"518 Wood Mews Apt. 970
Dillonstad, NE 43317-3945",0,0,0,True,ao66pcnh,dd8z28,opyep1aoj,0,card,VISA 16 digit,37,0,fulfilled
johnlowery@gmail.com,1-143-059-1833,tyijaify2hqadwslejyr,e4c:fb48:8ee2:9819:6ae8:8d3f:3b6a:a788,"518 Wood Mews Apt. 970
Dillonstad, NE 43317-3945",0,0,0,True,0ltw4chk,0b6r24,opyep1aoj,0,card,VISA 16 digit,30,0,fulfilled
johnlowery@gmail.com,1-143-059-1833,tyijaify2hqadwslejyr,e4c:fb48:8ee2:9819:6ae8:8d3f:3b6a:a788,"518 Wood Mews Apt. 970
Dillonstad, NE 43317-3945",0,0,0,True,h1zprjml,0b6r24,opyep1aoj,0,card,VISA 16 digit,30,1,fulfilled
johnlowery@gmail.com,1-143-059-1833,tyijaify2hqadwslejyr,e4c:fb48:8ee2:9819:6ae8:8d3f:3b6a:a788,"518 Wood Mews Apt. 970
Dillonstad, NE 43317-3945",0,0,0,True,aoyfjmwf,9eubwc,opyep1aoj,0,card,VISA 16 digit,12,0,fulfilled
johnlowery@gmail.com,1-143-059-1833,tyijaify2hqadwslejyr,e4c:fb48:8ee2:9819:6ae8:8d3f:3b6a:a788,"518 Wood Mews Apt. 970
Dillonstad, NE 43317-3945",0,0,0,True,hjsrew5l,np906j,a8dggs0xt,0,card,JCB 16 digit,40,0,fulfilled
johnlowery@gmail.com,1-143-059-1833,tyijaify2hqadwslejyr,e4c:fb48:8ee2:9819:6ae8:8d3f:3b6a:a788,"518 Wood Mews Apt. 970
Dillonstad, NE 43317-3945",0,0,0,True,e93zwysp,p1yimo,a8dggs0xt,0,card,JCB 16 digit,34,0,fulfilled
johnlowery@gmail.com,1-143-059-1833,tyijaify2hqadwslejyr,e4c:fb48:8ee2:9819:6ae8:8d3f:3b6a:a788,"518 Wood Mews Apt. 970
Dillonstad, NE 43317-3945",0,0,0,True,t2tr0zve,1c0bds,hs3hemcz6,0,card,Maestro,47,0,fulfilled
johnlowery@gmail.com,1-143-059-1833,tyijaify2hqadwslejyr,e4c:fb48:8ee2:9819:6ae8:8d3f:3b6a:a788,"518 Wood Mews Apt. 970
Dillonstad, NE 43317-3945",0,0,0,True,ckvws967,b8mpa4,hs3hemcz6,0,card,Maestro,22,0,fulfilled
johnlowery@gmail.com,1-143-059-1833,tyijaify2hqadwslejyr,e4c:fb48:8ee2:9819:6ae8:8d3f:3b6a:a788,"518 Wood Mews Apt. 970
Dillonstad, NE 43317-3945",0,0,0,True,gzs6it77,b8mpa4,hs3hemcz6,0,card,Maestro,22,1,fulfilled
